"commit id","commit date","commit message"
"ace80838f405ac9745c3076b368abd4fcd43e1ed","2013-08-23 00:16:12-05:00","build: Changed version string to debug
"
"90793532e8d564fcae1c2e7172ef6f5cce5882e7","2013-08-17 12:11:22+02:00","Remove SDL unicode keycode compat code

SDL 2.0 cannot store unicode anymore. Pre-2.0 versions provided this
field but it was removed right before the 2.0 release. Still using it
makes the compile fail.
(cherry picked from commit a6d1e14d77428bbc196c01eaf8550d78fdec349c)
"
"eec2993041cfcbee3d3eec79b2fe9c71c47ba4db","2013-08-29 20:30:43-04:00","gles2n64: Propagate core sdl2 compat fix to gles2n64.

Just copying the fix in the parent commit over to gles2n64.
See commit 90793532e8d564fcae1c2e7172ef6f5cce5882e7
"
"ea498ca1c5779063881f8a78fa29b7ae70a1d760","2013-08-29 20:33:28-04:00","front: Added some named paths to AppData and UserPrefs.

- temp directory
- SRAM/EEPROM save directory
- shared data directory
- core library path
- cheats file path
"
"676626d2456744d9e9e5a607559bc1ee08cad8f4","2013-08-29 20:35:49-04:00","front: Update config file sync to match latest upstream format.

Important:
- There are now quotes around the Audio-SDL:RESAMPLE setting
- The Video-Rice:FastTextureCRC setting is no longer exposed by
default in the upstream version.  We should probably follow their
lead...
"
"b2bfa8ff3bc8f664368a71fd962e707f215d47ca","2013-08-29 20:39:35-04:00","front: Removed rice 'fast texture crc' from settings.

The upstream version of the app doesn't expose this setting by default,
so we probably shouldn't expose it either.
"
"f53b6755b856b1724f02d0d689ad2ec3c6a28475","2013-08-29 20:45:20-04:00","assets: Add example config file for super-duper-users.

The app will overwrite some - but not all - config settings every time
a rom is launched.  Extreme users and developers can still set some
other options by manually tweaking the config file.  An example config
file is included to give users an idea of what could be changed.  These
are all the settings that the upstream (pc) version exposes by default.

Also, bumping the asset version clears out any stale FastTextureCRC
values which we no longer want to pass.
"
"795181dfa372ad2490b2e960e188f55c865df8cf","2013-08-29 20:45:55-04:00","front: Explicitly specify the SRAM/data directories in config file.
"
"48e94450531fe6af307737cb3606b492e188d569","2013-08-29 20:46:20-04:00","core: Remove Android customization, revert to upstream.

These custom hard-coded paths are no longer needed since we're now
passing them via the config file.  Using the original upstream values
doesn't hurt anything.
"
"6a5e1ff52d185e117febe9f50cb503f489d2e94d","2013-08-29 20:47:34-04:00","ui-console: Remove many Android customizations, revert to upstream.

compare_core.c: The upstream preprocessor exclusions are sufficient, no
need to add another custom check.

main.c: With directories defined in the config files/command line args,
there's no need to customize the ui-console source.

osal_files_unix.c: Again, the plugin directory is passed via config
file, so no need to hard-code custom paths.

osal_preproc.h: Core library is passed directly, no need for custom
hard-coding.
"
"08f33017045eed4c6175a5931987491f29623966","2013-08-29 20:47:45-04:00","front: Remove old logcat chatter during GL context creation.

This was used for debugging the GL config selection process. No longer
needed.
"
"ffc4a15a890a348a28bf2438fb0f543eeccef74d","2013-08-29 20:47:59-04:00","front: Move surface holder callback to GameLifecycleHandler.

The surface holder callback is for managing surface lifecycle.  This is
interleaved with the activity lifecycle, so it makes more sense to man-
age both lifecycles in one class.
"
"086161eff4e4e291aa09d1888ee63175dff5e0ab","2013-08-29 20:48:37-04:00","front: Move legacy gl config from GameSurface to CoreInterfaceNative.

This was cluttering up GameSurface and really belongs in CoreInterface-
Native, where all the other SDL version compatibility stuff is located.

Also decouples GameSurface from the RGBA_8888 setting.
"
